record;date;QLANG;Q1;PROV;PROV2;QAB;QBC;QON;Q0QC;Q0QCA;Q0QCB;Q0QCC;Q0QCD;Q0QCE;Q0QCF;Q0QCG;REGIO;FSA;POSTAL6;age;sexe;SCOL;FOYr1;FOYr2;FOYr3;FOYr4;LANGU;Q2r1;Q2r2;Q2r3;Q2r4;Q3r1;Q3r2;Q3r3;Q3r4;Q3r5;Q4;Q5r1;Q5r2;Q5r3;Q5r4;Q5r5;Q5r96;Q6r1;Q6r2;Q6r3;Q6r4;Q6r5;Q6r6;Q6r7;Q7;Q8r1;Q8r2;Q8r3;Q8r4;Q8r5;Q8r6;Q8r7;Q9r2;Q9r3;Q9r4;Q10Ar1;Q10Ar2;Q10Ar3;Q10Ar4;Q10Ar5;Q10Ar6;Q10Ar7;Q10Ar8;Q10Ar9;Q10Ar10;Q10Ar11;Q10Ar12;Q10Ar13;Q10Ar14;Q10Ar15;Q10Ar16;Q10Ar17;Q10Ar18;Q10Ar19;Q10Ar20;Q10Ar96;Q10Br1;Q10Br2;Q10Br3;Q10Br4;Q10Br5;Q10Br6;Q10Br7;Q10Br8;Q10Br9;Q10Br96;Q10Br97;Q11r1;Q11r2;Q11r3;Q11r4;Q11r5;Q11r6;Q11r7;Q11r8;Q11r9;Q11r10;Q11r11;Q11r12;Q11r97;Q12A2;Q12A3;Q12B2;Q12B3;Q12C2;Q12C3;Q13r1;Q13r2;Q13r3;Q13r4;Q14;Q15;Q16r1;Q16r2;Q16r3;Q16r4;Q16r5;Q16r6;Q16r7;Q17r1;Q17r2;Q17r3;Q17r4;Q17B;Q17C;Q17D;Q18r1;Q18r2;Q18r3;Q18r4;Q18r5;BORN;REVEN;POL;EMPLO;ETAT;PROP;PROP2;COL;COMMENTAIRE;Pond
388;2022-02-09;1;4;5;4;;;50;;;;;;;;;;L9C;L9C7A3;6;2;4;0;0;1;1;3;5;5;5;5;1;0;0;0;0;3;0;2;0;0;0;0;3;3;4;3;4;4;4;5;4;4;4;4;4;4;4;5;5;5;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5,30;2,60;9,00;9,40;4,90;7,00;4;1;2;3;2;2;2;3;4;4;3;3;3;5;5;5;3;3;5;;2;4;4;2;4;2;6;3;6;3;1;1;2;very informative survey;1,91239
389;2022-02-09;1;5;5;4;;;51;;;;;;;;;;K7M;K7M2C2;2;2;2;0;0;0;0;2;4;3;3;3;1;0;0;0;0;2;0;2;0;0;0;0;3;3;4;2;3;3;3;1;3;4;3;3;3;3;3;4;3;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4,00;4,00;10,50;11,00;6,50;5,60;1;2;3;4;2;1;3;3;3;3;3;3;4;4;4;4;4;1;;;3;4;3;3;4;1;3;99;1;1;4;2;4;;1,23204
390;2022-02-09;1;4;6;5;;;;5;;;;;;;;3;J1H;J1H3B5;5;1;2;0;0;0;0;1;4;1;1;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;1;3;4;4;4;4;4;4;3;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6,70;4,00;12,00;15,40;9,90;8,00;1;2;3;4;2;4;2;2;2;3;3;3;4;3;3;3;3;2;;;4;4;3;3;4;1;3;5;1;1;1;2;3;;0,97208
391;2022-02-09;2;4;6;5;;;;16;;;96;;;;;3;J2R;J2R1B3;4;2;3;0;0;0;1;1;7;3;5;7;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;1;4;1;1;1;4;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;1;0;2,30;3,00;8,20;9,00;6,90;8,60;2;3;1;4;2;2;1;1;1;5;5;5;5;4;5;5;2;2;;;1;5;5;1;5;1;3;1;1;1;3;2;3;;0,68796
392;2022-02-09;1;3;1;1;;70;;;;;;;;;;;V2X;V2X0V7;6;1;2;0;0;0;1;2;5;1;3;1;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;5;3;3;3;3;3;4;4;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;1;1;0;0;0;0;1;0;0;0;0;1,80;2,40;7,50;8,80;6,00;6,10;3;2;1;4;4;1;2;3;3;2;1;3;3;4;4;3;3;2;;;1;4;4;2;4;1;5;4;6;3;1;1;3;;1,95866
393;2022-02-09;1;4;5;4;;;52;;;;;;;;;;L4M;L4M4S5;3;2;5;1;1;0;2;2;5;3;2;2;1;0;0;1;1;2;0;0;0;0;5;0;;;;;;;;4;4;4;4;3;2;3;4;4;5;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;3,00;3,50;10,50;12,00;7,00;8,00;3;1;2;4;1;2;3;4;3;3;2;2;3;5;5;4;4;3;3;;1;5;5;2;5;1;8;3;1;3;1;1;4;;0,76351
394;2022-02-09;1;5;5;4;;;50;;;;;;;;;;L8V;L8V4A3;4;1;4;0;0;0;1;2;3;3;3;3;1;0;1;1;1;2;1;2;3;0;0;0;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6,10;6,10;15,40;15,40;10,00;9,80;1;4;2;3;1;1;4;4;4;4;4;4;4;4;4;5;4;4;;8;3;3;3;3;3;1;1;4;3;5;1;2;2;;1,27776
395;2022-02-09;2;4;6;5;;;;3;;;;1;;2;;2;G1W;G1W3Y4;4;2;5;0;3;0;2;1;5;5;5;5;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;3;4;4;4;4;4;3;3;4;4;4;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;2,20;2,00;8,00;10,00;4,00;6,00;1;2;4;3;1;1;3;4;2;4;4;4;4;4;4;4;4;3;2;;2;4;5;2;5;1;6;5;1;3;1;1;2;;0,52758
396;2022-02-09;1;5;5;4;;;59;;;;;;;;;;L4J;L4J2S6;3;2;5;0;0;0;1;2;5;4;2;4;1;0;0;0;0;3;0;2;0;0;0;0;2;2;2;3;3;3;2;1;2;4;2;4;5;5;3;2;4;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;3,50;4,00;10,00;12,00;6,90;8,00;3;1;2;4;2;2;1;4;3;1;4;3;3;4;4;3;2;2;;;2;4;4;1;5;1;11;4;1;2;1;1;1;;0,72669
397;2022-02-10;1;5;4;3;;;;;;;;;;;;;R2P;R2P2E1;4;1;2;0;0;0;1;3;7;1;1;7;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;7;3;4;1;1;5;1;5;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00;0,00;0,00;3;1;2;4;4;4;1;1;1;1;1;1;1;3;3;1;3;1;;;3;3;3;3;3;2;1;4;7;1;2;98;2;;0,91674
398;2022-02-10;1;5;4;3;;;;;;;;;;;;;R2W;R2W2K9;4;2;5;0;0;0;0;2;5;2;2;6;0;0;0;1;0;2;0;0;0;4;0;0;;;;;;;;4;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2,20;2,20;3,10;3,20;2,20;2,90;2;1;3;4;2;2;4;4;3;4;2;3;4;5;5;3;3;3;2;;1;3;5;1;1;1;3;1;1;5;1;1;1;;0,38153
399;2022-02-11;1;5;5;4;;;59;;;;;;;;;;L6V;L6V1W6;4;2;3;0;0;0;1;2;5;3;3;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;2;2;1;2;1;2;2;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;1;0;0;1;0;0;0;0;0;0;2,50;3,00;8,50;9,00;6,10;6,50;1;2;3;4;2;2;2;2;2;3;2;4;4;4;4;4;2;2;;;2;2;4;2;5;1;4;99;1;5;1;1;2;;1,10055
400;2022-02-09;1;5;5;4;;;59;;;;;;;;;;L7J;L7J2Z1;4;1;2;0;1;1;2;2;7;2;2;7;1;0;0;1;0;2;0;0;0;4;0;0;;;;;;;;3;5;2;5;2;2;2;2;4;3;5;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;3,10;3,30;12,00;17,10;11,90;5,70;1;4;2;3;1;2;4;5;3;4;4;3;4;4;5;4;4;3;3;;3;4;5;4;4;1;11;2;1;3;1;1;4;;1,56332
401;2022-02-09;1;5;1;1;;71;;;;;;;;;;;V2J;V2J6X5;5;2;4;0;0;0;1;2;5;2;2;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;7;4;3;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;0;0;0;1;0;1;0;0;3,10;3,00;0,10;0,20;6,00;7,00;4;3;2;1;2;2;3;4;4;3;5;4;4;4;4;4;5;3;2;;1;4;5;2;5;1;7;1;1;3;1;1;4;;2,02667
402;2022-02-09;1;5;1;1;;71;;;;;;;;;;;V9P;V9P9A4;5;1;3;0;0;0;1;2;7;2;99;99;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;4;4;3;3;3;3;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;1;0;0;0;0;1;0;0;999,00;999,00;999,00;999,00;6,30;0,10;4;1;2;3;2;3;1;2;2;1;2;1;3;3;4;2;2;2;;;4;3;1;4;3;1;98;7;2;3;1;1;4;;1,66221
403;2022-02-09;1;5;5;4;;;50;;;;;;;;;;L8H;L8H5S5;3;1;3;0;0;0;5;2;4;1;1;1;0;0;1;0;1;2;0;0;3;0;0;0;2;3;3;1;1;3;2;2;1;4;4;2;3;5;4;5;6;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;5,00;1,90;10,70;7,40;11,10;6,20;4;2;1;3;1;4;3;5;5;4;5;5;4;4;4;4;3;1;;;2;5;5;1;5;1;98;4;96;1;1;1;2;;1,57725
404;2022-02-09;1;5;3;3;;;;;;;;;;;;;S0K;S0K2T0;3;2;4;1;0;0;1;2;5;2;4;6;1;0;0;0;0;2;1;2;0;0;0;0;3;4;3;3;4;3;3;1;3;4;3;3;4;4;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;5,20;5,10;5,30;12,00;7,50;8,00;4;1;2;3;2;2;3;3;4;4;2;3;3;4;4;3;3;3;2;;3;3;4;3;4;1;7;4;1;2;1;1;3;;1,02643
405;2022-02-09;1;5;1;1;;70;;;;;;;;;;;V7J;V7J3L8;6;1;5;0;0;0;1;2;5;5;1;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;6;5;2;5;1;1;2;1;2;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;0;0,20;3,00;10,80;10,90;0,20;0,20;4;3;2;1;2;4;2;3;1;3;3;3;3;4;4;3;3;2;;;1;2;4;2;4;1;10;5;6;3;1;1;1;Our current conditions and circumstances and social environment does not contribute to furtherance of packaging reduction;0,71177
406;2022-02-10;1;3;7;6;;;;;;;;;;;;;E4N;E4N1T9;3;1;4;2;0;0;2;2;5;1;1;2;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;2;5;5;3;2;1;1;1;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2,50;4,00;4,00;8,30;4,00;5,50;4;3;1;2;2;2;2;4;2;3;4;3;3;4;3;4;4;2;;;4;4;3;3;3;1;5;5;1;3;1;1;4;The question about donation seems a bit out of field. As a consumer we have no idea where that money goes much like carbon pricing.  There should be a way to  deal with better manufacturing processes and help reduce waste.  Plastic should not be an issue. We learned long ago how to recycle plastic and put it into a more usable form yet everywhere I see plastic waste. Different municipalities have different capabilities when it comes to recycling plastics and foams. We all need to get on the same page and ge;1,93066
407;2022-02-09;1;5;4;3;;;;;;;;;;;;;R2P;R2P0C4;6;2;4;0;0;0;1;2;6;99;99;99;1;0;0;0;0;2;0;2;0;0;0;0;4;2;1;1;1;1;1;5;5;4;3;2;1;1;1;2;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;0;1;0;0;0;1;0;0;3,50;3,50;11,50;11,50;7,00;7,00;4;1;2;3;2;3;4;3;3;2;3;3;3;4;4;3;3;2;;;1;3;3;2;4;1;2;6;6;4;1;1;2;;1,05553
408;2022-02-09;2;4;6;5;;;;6;;;;;;;;1;H9K;H9K1P1;5;1;4;0;0;0;5;1;7;2;1;1;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;5;4;3;2;3;2;3;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1,50;1,20;6,00;7,00;4,00;5,00;3;1;2;4;2;1;1;3;1;3;1;4;3;5;4;3;2;2;;;2;4;4;2;5;1;10;6;6;3;1;1;1;;1,12117
410;2022-02-09;1;4;2;2;63;;;;;;;;;;;;T1W;T1W1M9;6;1;5;0;0;0;1;2;4;1;1;1;1;0;0;0;0;3;0;0;0;0;5;0;;;;;;;;5;3;2;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;0;0;1;0;0;0;1;0;0;4,00;4,00;9,50;0,20;5,90;0,20;4;2;3;1;2;3;1;5;5;1;3;2;3;5;5;4;5;1;;;1;5;4;1;5;1;98;1;6;3;1;2;4;;0,39113
411;2022-02-10;1;4;1;1;;70;;;;;;;;;;;V3A;V3A8A3;5;1;4;0;0;0;2;2;5;2;2;3;1;0;0;0;0;3;1;2;3;0;0;0;3;4;3;3;2;2;3;2;4;4;3;3;3;3;3;6;6;4;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2,80;2,80;9,00;10,00;6,50;6,50;1;2;3;4;1;1;3;3;4;3;4;3;3;5;5;4;3;4;;3;1;4;5;1;5;1;3;5;1;2;4;2;3;;1,09163
412;2022-02-10;1;4;1;1;;70;;;;;;;;;;;V3B;V3B7W5;4;2;3;0;0;0;2;1;5;1;2;2;1;0;0;1;0;3;0;0;0;4;0;0;;;;;;;;3;4;4;4;2;2;2;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3,00;2,50;8,00;8,00;4,00;5,00;3;2;1;4;2;1;2;3;3;4;4;2;3;4;4;3;3;2;;;2;4;4;2;4;1;9;3;1;3;2;1;3;;0,85876
414;2022-02-11;1;5;7;6;;;;;;;;;;;;;E5G;E5G1K4;6;1;5;0;0;0;0;2;5;2;2;4;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;2;4;2;2;2;2;2;3;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0,10;0,70;3,90;7,40;5,00;6,00;4;3;2;1;2;2;2;3;4;4;3;4;3;5;4;4;4;4;;5;1;3;4;2;5;2;1;2;2;5;1;1;4;;0,98243
415;2022-02-10;1;5;2;2;63;;;;;;;;;;;;T1H;T1H5X8;6;1;5;0;0;0;1;2;5;4;2;2;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;5;4;2;2;3;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;0;0;0;2,00;2,30;0,40;0,10;5,80;2,90;4;2;1;3;2;2;2;3;3;2;3;2;2;4;4;3;3;2;;;3;3;3;3;3;1;4;5;6;3;1;1;3;;0,39113
430;2022-02-10;1;5;1;1;;70;;;;;;;;;;;V7P;V7P3G7;5;1;2;0;1;0;1;2;5;3;2;99;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;4;3;2;2;2;2;2;4;4;3;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;3,00;3,00;11,00;11,00;6,00;6,00;4;1;2;3;1;1;1;1;1;4;5;3;4;4;3;3;3;2;;;3;3;3;3;4;2;9;5;1;1;2;1;1;;1,23768
431;2022-02-10;1;4;3;3;;;;;;;;;;;;;S4W;S4W0P6;2;2;2;0;0;0;2;2;5;2;2;99;1;0;0;0;0;4;0;0;0;4;0;0;;;;;;;;6;5;5;5;5;5;5;5;5;5;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;4,00;4,00;12,00;12,00;8,00;8,00;1;3;2;4;1;4;3;5;5;4;5;5;5;5;5;4;4;2;;;1;2;5;1;5;1;4;1;3;1;1;2;2;;0,86879
432;2022-02-10;1;4;5;4;;;59;;;;;;;;;;L4W;L4W2Y7;6;2;2;0;0;0;2;2;5;4;2;2;1;0;0;0;0;1;1;0;0;0;0;0;4;3;2;3;1;1;1;1;4;4;2;3;2;2;3;3;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1,90;2,80;7,20;9,40;5,00;5,90;3;2;1;4;2;2;3;4;4;3;4;3;3;4;4;3;3;4;;2;2;4;4;2;1;1;98;5;6;3;1;1;1;I beleive I accidentally answered one of the environment questions incorrectly but couldn’t go back unfortunatel;1,82015
434;2022-02-10;1;3;2;2;61;;;;;;;;;;;;T3C;T3C2Z1;6;1;6;0;0;0;1;3;5;4;1;99;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;5;4;2;2;3;1;1;1;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;999,00;0,00;8,10;999,00;5,90;999,00;4;2;1;3;2;3;1;1;1;2;1;3;4;4;4;2;2;2;;;3;4;2;2;4;2;98;3;6;3;2;1;1;;0,33683
435;2022-02-10;1;5;1;1;;70;;;;;;;;;;;V7H;V7H1L9;4;2;6;0;0;0;1;3;5;2;2;3;0;0;0;0;1;2;0;0;0;0;5;0;;;;;;;;4;4;4;2;2;2;4;2;2;2;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;0;2,00;4,00;6,90;3,40;2,00;4,90;2;1;3;4;2;4;2;2;1;2;4;3;2;4;4;4;4;4;;3;1;2;4;1;4;2;12;5;1;2;1;1;3;;0,57212
437;2022-02-10;1;5;5;4;;;59;;;;;;;;;;M9R;M9R1W4;3;1;5;0;0;0;1;2;5;4;4;4;1;0;0;1;1;2;1;0;0;0;0;0;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;999,00;999,00;999,00;999,00;999,00;999,00;4;3;2;1;2;2;3;3;3;3;3;3;3;3;3;3;3;1;;;3;3;3;3;3;1;4;1;1;1;2;1;1;;0,61850
439;2022-02-10;1;3;3;3;;;;;;;;;;;;;S7H;S7H4Y5;2;1;2;0;0;0;2;3;6;2;2;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;4;3;3;3;3;3;3;3;1;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2,30;3,00;6,00;7,00;3,00;4,00;4;1;2;3;2;4;3;2;3;2;4;2;2;3;3;5;4;2;;;3;4;3;3;4;98;4;4;3;1;1;98;2;;1,10833
440;2022-02-10;1;4;1;1;;71;;;;;;;;;;;V2P;V2P1H7;3;1;4;1;2;0;2;2;4;2;2;4;1;0;0;0;0;2;0;2;0;0;0;0;4;2;3;4;3;3;2;1;5;2;3;4;3;2;2;6;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1,50;1,70;5,00;6,60;5,00;5,00;4;2;1;3;2;1;1;1;1;1;4;1;5;5;5;1;1;2;;;4;3;2;4;2;1;4;3;96;3;1;2;3;Your political question was very loaded. It should be a scale of very liberal to very conservative with progressive being in the middle, because since when has the right or left in their own devices been progressive? Both hold back the ability to move forward successfully.     Otherwise, do you remember why we switched from paper bags to plastic in the first place? It was because so many forests were being chopped down to make the compostable products that they needed an alternative. So they switched to oil;2,63075
441;2022-02-10;1;5;5;4;;;59;;;;;;;;;;L6W;L6W3M9;4;2;4;0;0;0;1;2;5;3;1;5;1;0;0;1;0;3;0;0;0;4;0;0;;;;;;;;4;2;4;2;2;2;2;2;3;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;4,00;4,00;12,00;10,50;8,00;8,00;3;1;2;4;3;3;1;1;1;1;1;1;1;3;3;3;3;2;;;5;4;2;4;5;1;2;7;6;3;4;2;2;Bulk buying is too expensive for most canadians.;1,10055
442;2022-02-10;1;5;5;4;;;55;;;;;;;;;;P6C;P6C2P9;4;1;2;0;0;0;1;2;5;2;1;1;0;0;0;1;0;2;0;0;0;4;0;0;;;;;;;;4;3;4;2;2;2;3;3;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;;;;;0;0;1;0;0;0;0;0;1;0;0;0;0;2,70;3,00;9,30;8,40;8,00;6,00;4;2;1;3;2;2;2;2;1;3;3;3;4;3;3;1;1;2;;;3;3;2;3;2;1;1;4;7;1;1;2;3;;1,27776
443;2022-02-10;1;5;1;1;;71;;;;;;;;;;;V8S;V8S5A5;3;2;5;0;0;0;2;2;5;5;2;6;0;0;0;1;1;2;0;2;0;0;0;0;4;3;4;3;1;1;1;5;4;4;4;3;2;1;1;6;5;5;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1,70;2,00;8,50;9,10;6,00;7,10;2;1;3;4;1;2;3;5;4;4;5;4;4;5;5;5;5;2;;;1;1;5;1;5;1;5;1;1;1;1;98;3;;1,32100
444;2022-02-10;1;5;4;3;;;;;;;;;;;;;R2X;R2X0Z2;5;1;1;0;0;0;3;2;6;1;4;5;1;0;0;0;0;2;0;2;0;0;0;0;5;3;3;2;2;3;3;5;4;3;3;1;3;2;2;3;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;2,80;2,70;8,90;8,20;6,80;6,10;4;2;1;3;3;3;3;1;1;1;2;2;2;4;3;1;4;2;;;2;3;4;3;3;1;1;4;96;3;1;2;2;;0,73386
445;2022-02-10;1;4;5;4;;;59;;;;;;;;;;L9T;L9T9K7;5;1;6;0;0;0;2;2;6;2;1;3;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;1;3;3;4;3;4;3;3;3;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;4,30;999,00;15,20;999,00;8,60;999,00;4;1;2;3;4;4;2;2;3;2;2;3;3;3;3;4;3;1;;;4;3;4;4;4;2;2;4;7;3;3;2;4;;0,57720
446;2022-02-10;1;5;8;6;;;;;;;;;;;;;B9A;B9A3A1;4;2;4;0;0;1;2;2;1;1;1;5;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;4;4;3;4;3;3;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;999,00;999,00;999,00;999,00;999,00;999,00;4;3;1;2;2;2;2;2;3;4;5;4;4;4;4;3;2;1;;;2;2;3;3;4;1;7;5;1;3;1;1;4;;1,39413
447;2022-02-10;1;5;5;4;;;57;;;;;;;;;;K4K;K4K1V8;2;1;6;1;0;0;1;1;5;3;2;3;1;0;0;0;0;2;0;2;0;0;0;0;4;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;4,00;4,30;11,90;12,40;8,00;8,70;4;2;1;3;1;1;2;3;2;4;2;3;3;4;4;3;4;3;2;;1;1;5;1;5;1;9;3;1;2;1;1;4;;0,32458
448;2022-02-10;1;5;8;6;;;;;;;;;;;;;B3M;B3M3R2;6;2;2;0;0;0;1;2;5;1;1;1;1;0;0;0;0;3;0;2;0;0;0;0;4;4;4;4;4;3;3;4;4;3;4;3;4;3;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;0;0;1;1;0;0;0;0;0;0;0;4,00;999,00;999,00;999,00;999,00;999,00;4;1;2;3;2;4;2;2;2;2;2;2;2;4;3;3;3;1;;;3;3;3;3;3;1;6;99;6;3;4;2;2;;1,75656
449;2022-02-10;1;5;3;3;;;;;;;;;;;;;S0C;S0C2L0;4;1;3;0;0;0;1;2;5;2;2;1;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;1;3;2;1;1;2;2;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;2,50;2,00;8,00;7,00;6,00;4,50;3;2;1;4;2;4;1;3;1;4;5;3;4;1;1;1;5;2;;;4;3;1;5;3;1;3;4;1;3;1;1;4;;0,83085
